waveform	[0]	
t0	12/11/2024  11:44:49,063855	
delta t	2,000000E-5	

time[0]	Y[0]
12/11/2024  11:44:49,065295	-3,723149E-2
12/11/2024  11:44:49,065315	7,647312E-3
12/11/2024  11:44:49,065335	6,413859E-2
12/11/2024  11:44:49,065355	-1,380161E-2
12/11/2024  11:44:49,065375	1,517786E-1
12/11/2024  11:44:49,065395	7,773201E-2
12/11/2024  11:44:49,065415	-1,095704E-1
12/11/2024  11:44:49,065435	1,231573E-1
12/11/2024  11:44:49,065455	-1,400654E-2
12/11/2024  11:44:49,065475	5,061347E-2
12/11/2024  11:44:49,065495	7,055960E-2
12/11/2024  11:44:49,065515	-5,089322E-2
12/11/2024  11:44:49,065535	-7,077105E-2
12/11/2024  11:44:49,065555	5,238949E-2
12/11/2024  11:44:49,065575	2,533926E-2
12/11/2024  11:44:49,065595	-1,448470E-2
12/11/2024  11:44:49,065615	5,710279E-2
12/11/2024  11:44:49,065635	-7,425479E-2
